bin_midpoint_original_scale,ale_centred_m3,bin_count
0.007142858902178764,-10.429886593858235,1456
0.022294374531633493,-8.383157029191487,118
0.04939809097610086,-3.3202865267195634,114
0.09674657532070018,7.239884600599773,122
0.1713743269505415,19.46997474189616,118
0.28289578549010685,8.628084406813151,120
0.4306181885746956,11.034378275831706,121
0.6392024527052832,43.768562540968425,120
0.8826057350295261,47.52198122497416,121
