x_orig,pdp
-7.460553286264826e-09,162.35785
0.018831064098215305,161.41737
0.03766213565698388,160.49255
0.05649320721575249,159.62967
0.07532427877452108,158.82962
0.09415535033328966,158.06973
0.11298642189205826,157.34717
0.13181749345082683,156.6714
0.15064856500959545,155.97359
0.16947963656836404,155.26471
0.1883107081271326,154.6019
0.2071417796859012,153.94833
0.22597285124466981,153.26927
0.2448039228034384,152.62044
0.26363499436220694,152.01067
0.28246606592097556,151.4657
0.3012971374797442,151.0153
0.32012820903851275,150.64622
0.33895928059728136,150.2883
0.35779035215604993,149.89787
0.37662142371481855,149.53879
0.39545249527358706,149.12413
0.4142835668323557,148.72353
0.4331146383911243,148.35277
0.4519457099498929,148.00652
0.4707767815086614,147.75433
0.48960785306743004,147.66423
0.5084389246261986,147.68434
0.5272699961849672,147.81906
0.5461010677437358,148.0672
0.5649321393025044,148.31969
0.583763210861273,148.57462
0.6025942824200415,148.79391
0.6214253539788102,148.95122
0.6402564255375788,149.03172
0.6590874970963474,149.09212
0.677918568655116,149.22397
0.6967496402138846,149.42822
0.7155807117726531,149.65977
0.7344117833314217,149.9275
