x_orig,pdp
8.715694790883965e-09,140.77707
0.019190149571671908,140.9388
0.03838029042764904,141.1471
0.05757043128362614,141.44276
0.07676057213960327,141.82515
0.09595071299558039,142.26126
0.11514085385155749,142.80742
0.13433099470753462,143.5255
0.15352113556351174,144.54926
0.17271127641948886,145.92332
0.191901417275466,147.62755
0.2110915581314431,149.5166
0.23028169898742018,151.48106
0.24947183984339735,153.4943
0.2686619806993744,155.58162
0.28785212155535156,157.73988
0.3070422624113287,159.9097
0.3262324032673058,162.10623
0.34542254412328294,164.23874
0.36461268497926,166.38126
0.38380282583523717,168.55493
0.40299296669121426,170.79297
0.4221831075471914,173.01329
0.4413732484031685,175.22769
0.4605633892591456,177.45428
0.47975353011512273,179.84428
0.49894367097109993,182.1618
0.5181338118270771,184.40373
0.5373239526830541,186.59015
0.5565140935390311,188.69577
0.5757042343950084,190.74608
0.5948943752509854,192.63216
0.6140845161069626,194.40236
0.6332746569629397,196.05118
0.6524647978189168,197.48398
0.671654938674894,198.79588
0.690845079530871,200.01541
0.7100352203868482,201.1326
0.7292253612428252,202.1735
0.7484155020988024,203.13124
