x_orig,pdp
9.802938460978794e-10,212.25175
0.025641027141271255,210.04176
0.05128205330224861,207.99341
0.07692307946322602,206.0143
0.10256410562420337,204.11243
0.12820513178518075,202.32394
0.15384615794615808,200.6118
0.17948718410713546,198.91357
0.20512821026811284,197.23679
0.23076923642909022,195.64426
0.2564102625900676,194.13074
0.282051288751045,192.57648
0.3076923149120223,190.99728
0.3333333410729997,189.42374
0.3589743672339771,187.82492
0.38461539339495443,186.2864
0.41025641955593184,184.79971
0.43589744571690925,183.34268
0.4615384718778866,181.86328
0.48717949803886396,180.46674
0.5128205241998414,179.17067
0.5384615503608188,177.96698
0.5641025765217962,176.74982
0.5897436026827735,175.39636
0.6153846288437508,174.0132
0.6410256550047282,172.67036
0.6666666811657056,171.3615
0.6923077073266829,170.085
0.7179487334876603,168.80783
0.7435897596486376,167.37463
0.769230785809615,165.81302
0.7948718119705924,164.16656
0.8205128381315698,162.46097
0.8461538642925472,160.78496
0.8717948904535247,159.08282
0.8974359166145021,157.39464
0.9230769427754792,155.76903
0.9487179689364567,154.1639
0.9743589950974341,152.54596
1.0000000212584115,150.96423
